term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car(Aae)_down	Car(Aae)_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car(Aae)_down_adj_pvalue	Car(Aae)_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue 
GO:0042301	phosphate ion binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.008814214393844763	1	1	1	1	1
GO:0016885	ligase activity, forming carbon-carbon bonds	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.009662955851024129	1	1	1	0.009741225707417079	1
GO:0004329	formate-tetrahydrofolate ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.010778977804235222	1	1	1	0.012338402021465647	1
GO:0070905	serine binding	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.011008317757512358	1	0.041847634232099064	1	0.014255038693763504	1
GO:0008336	gamma-butyrobetaine dioxygenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.011008317757512358	1	1	1	1	1
GO:0004372	glycine hydroxymethyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.011008317757512358	1	0.041847634232099064	1	0.014255038693763504	1
GO:0019203	carbohydrate phosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.014615563124387176	1	1	1	1	1
GO:0120241	2-iminobutanoate/2-iminopropanoate deaminase	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.014615563124387176	1	0.028001385550040597	1	0.013049388654989873	1
GO:0120242	2-iminobutanoate deaminase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.014615563124387176	1	0.028001385550040597	1	0.013049388654989873	1
GO:0050897	cobalt ion binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.016150953083828728	1	1	1	0.022752801781149662	1
GO:0003995	acyl-CoA dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.01765786497004872	1	1	1	1	1
GO:0004565	beta-galactosidase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.01790887164716982	1	1	1	1	1
GO:0019842	vitamin binding	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.01790887164716982	1	0.009654443842846841	1	0.022752801781149662	1
GO:0046997	oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.019761459307764573	1	1	1	0.00463578494105915	1
GO:0008480	sarcosine dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.019761459307764573	1	1	1	0.00463578494105915	1
GO:0004760	serine-pyruvate transaminase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.02008138330651985	1	1	1	0.026764562445439424	1
GO:0003973	(S)-2-hydroxy-acid oxidase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.02148864524375758	1	1	1	0.012004243110540297	1
GO:0016405	CoA-ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.02148864524375758	1	1	1	0.0054461493794289864	1
GO:0015645	fatty acid ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.02148864524375758	1	1	1	0.0054461493794289864	1
GO:0016840	carbon-nitrogen lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02148864524375758	1	1	1	1	1
GO:0004638	phosphoribosylaminoimidazole carboxylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.022609563199124605	1	1	1	0.04006088585724691	1
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.022609563199124605	1	1	1	0.04006088585724691	1
GO:0043727	5-amino-4-imidazole carboxylate lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.022609563199124605	1	1	1	0.04006088585724691	1
GO:0030378	serine racemase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0004794	L-threonine ammonia-lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0005319	lipid transporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	0.038631541175520354	1
GO:0016878	acid-thiol ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	0.008766444712628368	1
GO:0047661	amino-acid racemase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0016841	ammonia-lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0003989	acetyl-CoA carboxylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	0.03041074921336655	1
GO:0036361	racemase activity, acting on amino acids and derivatives	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0016855	racemase and epimerase activity, acting on amino acids and derivatives	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0003941	L-serine ammonia-lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0015925	galactosidase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.025957538385711087	1	1	1	1	1
GO:0080030	methyl indole-3-acetate esterase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.0278361687961053	1	1	1	0.00012882676868424724	1
GO:0004642	phosphoribosylformylglycinamidine synthase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0022852	glycine-gated chloride ion channel activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0018454	acetoacetyl-CoA reductase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0047015	3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0035410	dihydrotestosterone 17-beta-dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0047022	7-beta-hydroxysteroid dehydrogenase (NADP+) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.02995295874190724	1	1	1	1	1
GO:0008774	acetaldehyde dehydrogenase (acetylating) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.030473915636129577	1	1	1	0.002971517251098963	1
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.030473915636129577	1	1	1	1	1
GO:0008430	selenium binding	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.03101319929639576	1	0.029031321570271804	1	1	1
GO:0017172	cysteine dioxygenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.031118440269618027	1	1	1	0.02017997247183172	1
GO:0003937	IMP cyclohydrolase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03150580056297066	1	1	1	1	1
GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03150580056297066	1	1	1	1	1
GO:0003987	acetate-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.032696232672846284	1	0.03614080042275732	1	0.03041074921336655	1
GO:0045134	uridine-diphosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033054193265155234	1	1	1	1	1
GO:0048027	mRNA 5'-UTR binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03354144300911369	1	1	1	1	1
GO:0016597	amino acid binding	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.03354144300911369	1	0.025814739943586018	1	1	1
GO:0030272	5-formyltetrahydrofolate cyclo-ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03372776925841273	1	1	1	0.030187140763270212	1
GO:0051990	(R)-2-hydroxyglutarate dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03380287439408108	1	1	1	1	1
GO:0036424	L-phosphoserine phosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	1	1
GO:0036425	D-phosphoserine phosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	1	1
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	0.037887485947415436	1
GO:0015386	potassium:proton antiporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	1	1
GO:0004349	glutamate 5-kinase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	0.037887485947415436	1
GO:0004647	phosphoserine phosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	1	1
GO:0017084	delta1-pyrroline-5-carboxylate synthetase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.033970111867892124	1	1	1	0.037887485947415436	1
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.033972181142300946	1	1	1	0.01994008100051976	1
GO:0008106	alcohol dehydrogenase (NADP+) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.033972181142300946	1	1	1	0.03470041185213154	1
GO:0047975	guanosine phosphorylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.033972181142300946	1	1	1	1	1
GO:0016642	oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03405214581887341	1	1	1	1	1
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03405214581887341	1	1	1	0.011481670538542014	1
GO:0019150	D-ribulokinase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03405214581887341	1	1	1	0.041369912937555285	1
GO:0016407	acetyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03405214581887341	1	1	1	1	1
GO:0004375	glycine dehydrogenase (decarboxylating) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03405214581887341	1	1	1	1	1
GO:0004033	aldo-keto reductase (NADP) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03531308656035819	1	1	1	0.03734653412168097	1
GO:0042803	protein homodimerization activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03565563354677584	1	1	1	1	1
GO:0043262	adenosine-diphosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.0357835349841532	1	1	1	1	1
GO:0016877	ligase activity, forming carbon-sulfur bonds	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.0357835349841532	1	1	1	0.016232121484804338	1
GO:0061797	pH-gated chloride channel activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.0357835349841532	1	1	1	1	1
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03626305115596964	1	1	1	1	1
GO:0017118	lipoyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03635263102604753	1	1	1	1	1
GO:0019200	carbohydrate kinase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03635263102604753	1	1	1	0.0014367763179811853	1
GO:0047804	cysteine-S-conjugate beta-lyase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.036839544394220866	1	0.041847634232099064	1	1	1
GO:0016212	kynurenine-oxoglutarate transaminase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.036839544394220866	1	0.041847634232099064	1	1	1
GO:0047315	kynurenine-glyoxylate transaminase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.036839544394220866	1	0.041847634232099064	1	1	1
GO:0004732	pyridoxal oxidase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.036839544394220866	1	1	1	0.044308655302917485	1
GO:0036137	kynurenine aminotransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.036839544394220866	1	0.041847634232099064	1	1	1
GO:0004736	pyruvate carboxylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03745694786971666	1	1	1	0.04105451143804749	1
GO:0009374	biotin binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03745694786971666	1	1	1	0.04105451143804749	1
GO:0050632	propionyl-CoA C2-trimethyltridecanoyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.037628431607511115	1	1	1	0.04105451143804749	1
GO:0050633	acetyl-CoA C-myristoyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.037628431607511115	1	1	1	0.04105451143804749	1
GO:0033814	propanoyl-CoA C-acyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.037628431607511115	1	1	1	0.04105451143804749	1
GO:0008186	ATPase, acting on RNA	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.037921223118513536	1	1	1	1	1
GO:0099095	ligand-gated anion channel activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.038529761444119646	1	1	1	1	1
GO:0102391	decanoate-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.03866299379287319	1	1	1	0.010874373381846063	1
GO:0090079	translation regulator activity, nucleic acid binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.03916904970926382	1	1	1	1	1
GO:0005451	monovalent cation:proton antiporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.039205020424108596	1	1	1	1	1
GO:0061929	gamma-glutamylaminecyclotransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.039205020424108596	1	1	1	1	1
GO:0034713	type I transforming growth factor beta receptor binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.04010782438785121	1	1	1	0.040937547017996324	1
GO:0005548	phospholipid transporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.04117325615334004	1	1	1	0.046923056507784264	1
GO:0016421	CoA carboxylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04119795662286713	1	1	1	1	1
GO:0031956	medium-chain fatty acid-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.041622274030114044	1	1	1	0.012037588230290375	1
GO:0004044	amidophosphoribosyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04271542435766448	1	1	1	1	1
GO:0000900	translation repressor activity, mRNA regulatory element binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04271542435766448	1	1	1	1	1
GO:0004735	pyrroline-5-carboxylate reductase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04271542435766448	1	1	1	1	1
GO:0031957	very long-chain fatty acid-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04271542435766448	1	1	1	1	1
GO:0031955	short-chain fatty acid-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.04271619443443348	1	1	1	0.041369912937555285	1
GO:0015299	solute:proton antiporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04271619443443348	1	1	1	1	1
GO:0032027	myosin light chain binding	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04283456316021135	1	1	1	1	1
GO:0008080	N-acetyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04312446016524126	1	1	1	1	1
GO:0016410	N-acyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.044205834114275894	1	1	1	1	1
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.044205834114275894	1	0.028179993290968052	1	1	1
GO:0008525	phosphatidylcholine transporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.044205834114275894	1	1	1	1	1
GO:0016882	cyclo-ligase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.044205834114275894	1	1	1	0.04105451143804749	1
GO:0004167	dopachrome isomerase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.044384261859535666	1	1	1	0.02582961626848304	1
GO:0016763	pentosyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.045956910022846714	1	1	1	1	1
GO:0102420	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	0.046006930309316164	1
GO:0019158	mannokinase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	1	1
GO:0004340	glucokinase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	1	1
GO:0034338	short-chain carboxylesterase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	1	1
GO:0004731	purine-nucleoside phosphorylase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	1	1
GO:0017110	nucleoside-diphosphatase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04619318934011949	1	1	1	1	1
GO:0070991	medium-chain-acyl-CoA dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.046317333647918374	1	1	1	1	1
GO:0005344	oxygen carrier activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.046859246934343284	1	1	1	1	1
GO:0030283	testosterone dehydrogenase [NAD(P)] activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04696083940328013	1	1	1	1	1
GO:0010181	FMN binding	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.04696083940328013	1	0.03210918172088481	1	0.03651891477457447	1
GO:0047035	testosterone dehydrogenase (NAD+) activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04696083940328013	1	1	1	1	1
GO:0005324	long-chain fatty acid transporter activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04696083940328013	1	1	1	1	1
GO:0016769	transferase activity, transferring nitrogenous groups	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.04776429302473692	1	1	1	0.02582961626848304	1
GO:0045182	translation regulator activity	GO:MF	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.04867387996759404	1	1	1	1	1
GO:0051213	dioxygenase activity	GO:MF	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0.04867387996759404	1	0.03969098681851952	1	1	1
GO:0032787	monocarboxylic acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	4.313616157284731e-10	1	0.00009545388263716656	1	1.3456496105591384e-7	1
GO:0006631	fatty acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	4.8850323744786466e-8	1	0.00003579090436543697	1	0.00022363031194616814	1
GO:0009069	serine family amino acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	2.3902004745157517e-7	1	1	1	0.0000452576717143489	1
GO:0016053	organic acid biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	4.4407665713903155e-7	1	0.000003449465044997284	1	1.603355595614327e-7	1
GO:0035999	tetrahydrofolate interconversion	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	5.639298802902783e-7	1	1	1	0.00012785888635887132	1
GO:0046394	carboxylic acid biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.0000023771381501982614	1	0.000007532316000909718	1	0.000006366846531852411	1
GO:0046653	tetrahydrofolate metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.00000266753859382032	1	1	1	0.0006329924780152632	1
GO:0072521	purine-containing compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.0000034825874926157195	1	1	1	0.008562163551170614	1
GO:0009071	serine family amino acid catabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.000004218497081989093	1	1	1	0.00003633478566323818	1
GO:0044283	small molecule biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0.000004218497081989093	1	0.00006055681997849458	1	0.0000062125323862030336	1
GO:0006189	'de novo' IMP biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.000005401609285781576	1	1	1	1	1
GO:0006760	folic acid-containing compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.000008769090955356694	1	1	1	0.0017284025011468143	1
GO:0006188	IMP biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.000009655267635419992	1	1	1	1	1
GO:0055086	nucleobase-containing small molecule metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.000015261604360111962	1	1	1	0.010226688647790907	1
GO:0046040	IMP metabolic process	GO:BP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0.000016017156752944944	1	1	1	1	1
